,2021-07-05 00:15:03.603163,2021-07-05 00:45:06.905986,2021-07-05 01:15:03.191166,2021-07-05 01:45:05.836121,2021-07-05 02:15:01.994566,2021-07-05 02:45:06.659465,2021-07-05 03:15:03.185306,2021-07-05 03:45:08.199680,2021-07-05 04:15:03.595812,2021-07-05 04:45:06.598858,2021-07-05 05:15:03.144987,2021-07-05 05:45:06.678942,2021-07-05 06:15:05.436546,2021-07-05 06:45:06.158126,2021-07-05 07:15:02.824745,2021-07-05 07:45:03.330691,2021-07-05 08:15:01.879518,2021-07-05 08:45:02.299619,2021-07-05 09:15:02.951247,2021-07-05 09:45:02.658669,2021-07-05 10:15:06.438531
/article/sleeping-with-the-enemy-the-wartime-story-of-la-chatte-,,,1.0,1.0,,9.0,1.0,,,,,,,,,,,,,,
/article/snakes-alive-playing-cricket-in-latin-america,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,1.0,3.0,,2.0,,
/article/snp-councillor-on-eurovision-we-hate-the-uk-too-,,,,,,,,,,,,,,,,,1.0,,,,
/article/snp-gains-from-turnout-surge-in-scotland,,,,,,,,,,,,,,,,,,1.0,,,
/article/snp-msp-in-racist-bus-row-apologises-again-,88.0,36.0,34.0,35.0,37.0,28.0,29.0,29.0,26.0,21.0,29.0,38.0,50.0,71.0,89.0,103.0,89.0,100.0,96.0,108.0,132.0
/article/so-did-Harry-and-Meghan-get-married-in-their-backyard,,,,1.0,,,,,,,,,,,,,,,1.0,,
/article/so-long-to-leeds-s-appalling-prostitution-zone,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,
/article/spaghetti-puttanesca-turn-your-leftovers-into-something-special,,,,,,,,,,,,,,,2.0,,,,,,
/article/spare-a-thought-for-introverts,,,,,,,,,1.0,,,,,,,,,,,,
/article/spectator-competition-winners-rondeaus-on-a-summery-theme,,,,1.0,,,,,,,,,,,,,,,,1.0,
/article/sprawling-forests-and-space-galore-why-northumberland-should-be-on-your-property-radar,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0
/article/staged-a-handful-of-vip-events-is-no-substitute-for-normality,69.0,29.0,32.0,36.0,32.0,28.0,41.0,27.0,20.0,16.0,27.0,28.0,37.0,52.0,83.0,88.0,70.0,90.0,78.0,103.0,122.0
/article/stamer-s-absurd-reaction-to-the-dyson-lobbying-scandal-,,,,,,,,,,,,,,,1.0,,,1.0,,,
/article/starmer-could-regret-breaking-with-corbyn-s-grassroots-politics,,,,,,,,,,,,,,,,,,1.0,,,
/article/starmer-is-labour-s-iain-duncan-smith,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,
/article/starmer-needs-to-call-time-on-his-boring-top-team,,,,,,,,,,,,,,,1.0,,,,,,
/article/starmer-s-aide-resigns-amid-claims-she-spread-rayner-rumours,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/starmer-s-critics-in-pre-batley-booze-up,1.0,,2.0,,,9.0,,,,,,1.0,3.0,,2.0,,2.0,6.0,5.0,8.0,2.0
/article/starmer-s-encounter-with-piers-morgan-could-mark-a-key-turning-point,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0
/article/starmer-s-flip-flopping-came-back-to-haunt-him-at-pmqs,,,,,,,,,,,,,,,,,1.0,,,,
/article/starmer-s-labour-fails-the-broad-church-test,,,,,,,,,,,,,,,,,,1.0,,,
/article/starmer-s-labour-is-following-the-french-socialists-into-oblivion,,,,,,,,,,,,,,,,,,1.0,,,
/article/starmer-was-wrong-to-say-sorry-for-visiting-jesus-house,,,,,1.0,,,,,,,,,,,,,,,,
/article/stealing-the-story-a-lonely-man-by-chris-power-reviewed,11.0,9.0,6.0,6.0,5.0,6.0,7.0,,2.0,2.0,3.0,2.0,1.0,5.0,1.0,,3.0,,2.0,,1.0
/article/steamed-chocolate-pudding-the-king-of-desserts,,,,,,,,,,,,,,,1.0,,,,,,
/article/stephen-hawking-the-myth-and-the-reality,,,,,,,,,,,,,,,2.0,,1.0,,,,
/article/stephen-king-on-screen-10-films-to-rival-lisey-s-story,1.0,,,,,,,,,,,,,,,,,,,,
/article/sticky-toffee-hot-cross-buns-the-ultimate-easter-indulgence,,,,,,,,,,,,,,,2.0,,,,,,
/article/stir-it-up-four-twists-to-put-on-your-g-t,,,,,,,,,,,,,,,,,,,,,1.0
/article/stirling-moss-s-charmed-life-in-the-fast-lane,,1.0,,1.0,1.0,,,,,1.0,,,,,,,3.0,,1.0,,
/article/stonewall-and-the-problem-with-taxpayer-funded-campaigning,,,,,,,,,,,,,,,,,1.0,,1.0,,
/article/stonewall-and-the-silencing-of-feminist-voices-at-universities,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0
/article/stonewall-s-dystopian-attacks-on-gendered-language,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,
/article/stonewall-s-worrying-guidance-for-schools,13.0,9.0,8.0,4.0,7.0,3.0,,2.0,5.0,1.0,2.0,5.0,4.0,1.0,19.0,11.0,20.0,24.0,31.0,18.0,25.0
/article/stopping-refugees-is-un-british,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/straight-lines-and-grandiose-schemes-napoleon-the-gardener,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0
/article/sturgeon-can-t-hide-the-economic-costs-of-scexit,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/sturgeon-goes-on-spending-spree-with-uk-credit-card,,,,,,,,,,,,,,,,,,1.0,,,
/article/sturgeon-has-no-credible-answers-on-economics-of-scexit,,,,,,,,,,,,,,,,,,1.0,,,
/article/sturgeon-s-foreign-policy-power-grab,,,,,,,,,,,,,,,,,,1.0,,,
/article/sturgeon-s-hard-border-with-england-comes-into-view,,,,,,,,,,,,,,,,,,1.0,,,
/article/sturgeon-s-indian-variant-hypocrisy,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/sturgeon-s-new-cabinet-reveals-a-dearth-of-talent,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/sturgeon-wins-a-resounding-victory-and-a-mandate-for-indyref2,,,,,,,,,,,,,,,,,,1.0,,,
/article/sumptuous-drinks-to-serve-in-your-garden,,,,,,,,,,,,,,,,,,,,,1.0
/article/sun-sex-and-acid-thom-gunn-in-california,,,,,,,,,,,,,,,,,1.0,,,,
/article/sunday-shows-round-up-cameron-s-behaviour-is-acceptable-says-environment-secretary,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,
/article/sunday-shows-round-up-every-confidence-the-uk-can-avoid-future-lockdowns-says-oliver-dowden,,,,,,,,,,1.0,,,,,,,,,,,
/article/sunday-shows-round-up-everything-is-on-the-table-eu-commissioner-renews-threat-to-block-vaccine-exports,,,,,,,,,,1.0,,,,,,,,,,,
/article/sunday-shows-round-up-face-masks-will-be-matter-of-personal-choice-after-july-19-says-robert-jenrick,705.0,361.0,259.0,281.0,210.0,203.0,198.0,163.0,206.0,205.0,253.0,293.0,466.0,791.0,1025.0,1036.0,1277.0,1243.0,1399.0,1434.0,1382.0
/article/sunday-shows-round-up-government-absolutely-protected-care-homes,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,
/article/sunday-shows-round-up-hancock-has-ultimately-made-the-right-judgement-brandon-lewis-says,4.0,3.0,1.0,2.0,,1.0,2.0,1.0,,2.0,3.0,2.0,2.0,7.0,6.0,12.0,9.0,9.0,8.0,9.0,10.0
/article/sunday-shows-round-up-hancock-refuses-to-rule-out-local-covid-restrictions,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,
/article/sunday-shows-round-up-i-absolutely-believe-and-trust-the-pm-says-truss,,,,,,,,,,1.0,,,,,,,,1.0,,,
/article/sunday-shows-round-up-i-did-not-lie-about-care-home-tests-says-hancock,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,
/article/sunday-shows-round-up-i-do-not-identify-with-the-conservative-party-says-john-bercow,,1.0,,1.0,2.0,,,,1.0,,1.0,,,2.0,,3.0,2.0,2.0,1.0,,1.0
/article/sunday-shows-round-up-minister-says-it-s-right-the-police-explain-their-actions,,,,,,,,,,,,1.0,,,,,,,,,
/article/sunday-shows-round-up-northern-ireland-deserves-more-respect-,,,,,,,,,1.0,1.0,,1.0,,2.0,3.0,,1.0,2.0,2.0,,
/article/sunday-shows-round-up-pm-should-resign-if-he-broke-ministerial-code,,,,,,,,,,1.0,,,,,,,,1.0,,,
/article/sunday-shows-round-up-sturgeon-says-legal-challenge-to-referendum-would-be-completely-outrageous-,,,,,,,,,,1.0,,,,,,,2.0,1.0,,2.0,
/article/sunday-shows-round-up-the-bbc-s-reputation-has-been-compromised-,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,
/article/sunday-shows-roundup-,,,,,,,,,,1.0,,,,,,,,,,,
/article/supreme-court-justice-claims-104-for-1-4-mile-taxi,,,,,,,,,,,,,,,,,1.0,,,,
/article/swedish-meatballs-a-taste-of-ikea-at-home,2.0,,1.0,2.0,,,,1.0,,,,,2.0,2.0,4.0,7.0,1.0,3.0,4.0,2.0,4.0
/article/sweet-and-sour-barcelona-dreaming-by-rupert-thomson-reviewed,7.0,,,1.0,,1.0,3.0,,,1.0,1.0,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,
/article/sylvie-bermann-personifies-french-fury-over-brexit,,,,,,,,,,,,,,,,,,,2.0,,
/article/tacitus-and-the-hypocrisy-of-cancel-culture,,,,2.0,,1.0,,1.0,,6.0,,1.0,,2.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0
/article/take-the-plunge-sublime-swimming-pools-to-discover-this-summer,16.0,2.0,3.0,4.0,,2.0,2.0,3.0,1.0,2.0,3.0,13.0,11.0,13.0,18.0,25.0,38.0,28.0,32.0,54.0,30.0
/article/taking-charge-its-time-to-buy-an-electric-car,,,1.0,,5.0,,,,,,,,1.0,,,3.0,,,1.0,2.0,
/article/tala-halawa-and-the-progressive-media-s-anti-semitism-blindspot,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,2.0
/article/tales-from-my-private-jet,,1.0,,,,,,,,,,,,,,,,,,,
/article/talk-to-the-hancock-because-the-face-ain-t-listening,,,,,,,,,,,,,,,,,,1.0,,,
/article/teaching-unions-shouldn-t-be-defining-transphobia-,,,,,,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0
/article/tech-blunder-adds-to-mps-results-day-nerves,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/teflon-boris-is-causing-starmer-to-come-unstuck,,,,,,1.0,,,,,,,,,,,,1.0,,,
/article/television-not-social-media-is-fracturing-our-society,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0
/article/tennis-is-a-game-that-is-played-off-court-as-well-as-on,1.0,,,,,,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,1.0
/article/tensions-escalate-between-eu-and-uk-over-northern-ireland-protocol,,,,,,,,,,,,,,,,,1.0,,,,
/article/the--shamelessness-of-david-cameron,,,,,,,,,1.0,,,,,,,,,,,,
/article/the-age-of-cyber-warfare-is-a-threat-to-us-all,,,,,1.0,,,,,,,,,,,,,,,,
/article/the-ancient-greek-approach-to-mediation,,,,,,,,,,1.0,,,,,,,,1.0,,,
/article/the-art-of-arancini,,,,,,,,,,,,,,,1.0,,,,,,
/article/the-art-of-dolly-parton-s-bra,1.0,4.0,,2.0,,1.0,,,1.0,,,4.0,3.0,,1.0,1.0,6.0,,,2.0,
/article/the-art-of-government-what-politicians-paintings-say-about-them,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,
/article/the-art-of-negotiating-with-french-nurses,,,,,,1.0,,,,,,,4.0,,,,1.0,,,,
/article/the-art-of-the-asparagus,,,,,,,,,,,,,,,,,,,,1.0,
/article/the-australian-trade-deal-is-about-more-than-just-trade,3.0,2.0,2.0,1.0,3.0,,1.0,,,1.0,,2.0,1.0,,2.0,1.0,6.0,3.0,6.0,3.0,4.0
/article/the-back-rank-mate,,,,,,,,,,,,,1.0,,,,,,,,
/article/the-bank-has-missed-the-chance-to-head-off-inflation,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,
/article/the-batley-and-spen-by-election-result-is-a-rejection-of-identity-politics,30.0,19.0,9.0,18.0,12.0,7.0,7.0,8.0,6.0,18.0,8.0,7.0,12.0,27.0,33.0,43.0,51.0,45.0,45.0,66.0,66.0
/article/the-battle-for-britain-03-july-2021,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,1.0,4.0
/article/the-battle-for-britain-26-june-2021,,,,1.0,,,,,,,,,,,,,,1.0,,,
/article/the-bbc-cannot-survive-many-more-scandals,,,,,,,,,,,,,,,,,1.0,,,,1.0
/article/the-bbc-s-culture-of-cover-ups,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-bbc-s-shameful-smearing-of-the-french-police,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,
/article/the-bbq-meat-box-our-pick-of-the-best-deliveries,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,5.0,,2.0,7.0,
/article/the-beauty-of-french-nurses,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-belarus-hijacking-reveals-the-west-s-complacency,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-belgian-manhunt-that-divides-a-nation,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-best-american-bars-for-celebrating-independence-day,2.0,1.0,,2.0,,,1.0,,,1.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,7.0,8.0,6.0,4.0
/article/the-best-and-worst-of-cummings-s-online-q-a,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,
/article/the-best-and-worst-of-ministerial-interests,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-best-food-podcasts,49.0,23.0,20.0,20.0,18.0,18.0,25.0,18.0,15.0,10.0,19.0,17.0,25.0,150.0,557.0,653.0,752.0,828.0,956.0,998.0,965.0
/article/the-best-podcasts-to-be-enjoyed-at-4-am,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,
/article/the-biggest-danger-to-boris-comes-from-the-enemies-within,,,,,,,1.0,,,,,,,,,,1.0,,,,
/article/the-bizarre-art-of-scottie-wilson-deserves-to-be-better-known,,,,,,,,,,,,,,,,,,,,1.0,
/article/the-boiler-ban-fiasco-and-the-true-cost-of-net-zero,,,,,,,,,1.0,,,,,,,,2.0,,,,
/article/the-bristol-riots-show-the-danger-of-ignoring-anti-police-extremism,,,,,,,,,,,,,,,2.0,,,,,,
/article/the-british-love-affair-with-the-aga,,,,,,,1.0,,,,,,,,,,,,,,
/article/the-british-shows-beloved-by-europeans,3.0,2.0,1.0,3.0,1.0,,,,,1.0,,1.0,2.0,,3.0,,5.0,1.0,,2.0,7.0
/article/the-byrds-without-the-drugs-teenage-fanclubs-endless-arcade-reviewed,,1.0,1.0,,,4.0,,,,,,,,,1.0,1.0,,,,1.0,
/article/the-c-of-e-has-fallen-for-anti-christian-theories-of-race,2.0,,,,,,,,,,,,,,,,,,,,
/article/the-c-of-es-misguided-obsession-with-statues,2.0,,,,1.0,,,,,,,,,,,,,,,,
/article/the-case-against-reparations-for-slavery,,,,,,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,,1.0
/article/the-case-against-soldier-f,29.0,23.0,11.0,20.0,16.0,9.0,10.0,9.0,13.0,15.0,11.0,22.0,9.0,27.0,25.0,42.0,56.0,57.0,50.0,77.0,62.0
/article/the-catalogue-of-failures-that-allowed-usman-khan-to-kill,,1.0,,,,,,,,,,,,,,,1.0,,,,
/article/the-census-is-the-latest-battleground-in-the-brexit-wars,,,,,,,,,,,,,,,1.0,,,,,,
/article/the-china-model-why-is-the-west-imitating-beijing,1.0,,,,,,,,2.0,,,,,,,,,,,,
/article/the-church-of-england-s-new-religion,1.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0
/article/the-class-of-2020-are-being-failed-yet-again,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-cliches-of-Israeli-tv-are-far-more-bearable-than-ours,,,,,,,,,1.0,,,,,,2.0,2.0,1.0,2.0,,4.0,5.0
/article/the-cofe-s-seder-masochism,,,,,,,,,,,,,,,,,,,,1.0,
/article/the-cold-reality-facing-sajid-javid,193.0,108.0,81.0,92.0,103.0,337.0,145.0,66.0,74.0,58.0,70.0,84.0,121.0,152.0,12.0,13.0,8.0,4.0,12.0,8.0,5.0
/article/the-collapse-of-the-brexit-scare-stories,,2.0,,,,,,,,,,,,,,,,1.0,,,
/article/the-coming-clash-between-boris-and-sturgeon-has-nothing-to-do-with-indyref-2,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-concrete-truth-about-formica,,,,,,,,,,,,,,,1.0,,,,,,
/article/the-conservative-appeal-of-drug-gangs,,,,,,,,,,,,,,,,,1.0,,1.0,,
/article/the-cost-of-delaying-freedom-day-,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,
/article/the-court-judgement-that-confirms-women-pay-for-trans-rights,656.0,263.0,100.0,104.0,92.0,281.0,149.0,86.0,94.0,73.0,83.0,163.0,131.0,246.0,344.0,424.0,456.0,362.0,299.0,382.0,399.0
/article/the-covid-battle-sajid-javid-still-has-to-face,2.0,,,11.0,1.0,,2.0,2.0,,2.0,,,2.0,,2.0,1.0,9.0,6.0,8.0,7.0,3.0
/article/the-covid-deaths-which-are-not-caused-by-covid,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-covid-lab-leak-theory-is-looking-increasingly-plausible,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,2.0
/article/the-creeping-authoritarianism-of-the-covid-19-restrictions,,,2.0,,,,,,,,,,,,,,,,,,1.0
/article/the-crown-office-the-spectator-and-a-fight-for-a-free-press,,,,,,,,,,,,,,,,,,,,1.0,
/article/the-cult-of-xi-jinping,12.0,6.0,7.0,11.0,4.0,6.0,7.0,3.0,2.0,5.0,6.0,9.0,10.0,6.0,12.0,13.0,13.0,11.0,11.0,14.0,8.0
/article/the-cummings-messages-aren-t-a-bombshell-revelation,6.0,5.0,2.0,2.0,1.0,3.0,1.0,,2.0,,,3.0,5.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,6.0
/article/the-curious-case-of-kate-osborne-s-wikipedia,2.0,,,1.0,1.0,5.0,1.0,1.0,,1.0,,,4.0,,1.0,2.0,2.0,6.0,3.0,3.0,1.0
/article/the-curious-parable-of-dartington,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0
/article/the-curse-of-surgical-stockings,,,,,,1.0,,,,,,,2.0,,,,2.0,,,,
/article/the-dark-past-of-iran-s-new-president-elect,,,,1.0,,,,,,,,,,,,,1.0,,,,
/article/the-deafening-rise-of-background-music,,,,,,,,3.0,,,,,,,1.0,,,,,,
/article/the-death-of-masculinity,2.0,4.0,,4.0,1.0,,,1.0,,1.0,,,1.0,,3.0,2.0,3.0,2.0,3.0,2.0,1.0
/article/the-debate-over-june-21,,,,,,,,,1.0,,,,,,,,,,,,
/article/the-debate-over-june-21-is-ramping-up,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-decision-to-pardon-catalan-separatists-may-backfire,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,1.0
/article/the-defiance-of-the-ghetto-girls-who-resisted-the-nazis,,1.0,,1.0,,9.0,,,,1.0,,,,,,1.0,2.0,,,,
/article/the-dickensian-delights-of-london-in-lockdown,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,2.0
/article/the-difference-between-looking-and-seeing,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,3.0,1.0,,1.0,,
/article/the-difference-between-sliver-and-slither-is-a-piece-of-cake,,,,,,1.0,,,,,,,,,2.0,,,,,,
/article/the-difficulty-of-building-heaven-on-earth-why-utopias-usually-fail,,,,1.0,,,,,,1.0,,,,,,1.0,3.0,,1.0,,
/article/the-dirty-truth-about-sleaze,,,,,,,,,,,,,,,1.0,,,,,,
/article/the-disinformation-war-continues-between-israel-and-hamas,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,3.0
/article/the-dividing-wall-between-law-and-politics-is-under-attack,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-dos-and-don-ts-of-building-an-extension,1.0,1.0,,,,,2.0,,,,,,,,,2.0,2.0,,2.0,2.0,1.0
/article/the-dos-and-don-ts-of-flying-by-private-jet,,,,3.0,,,,1.0,9.0,2.0,2.0,,,,,,2.0,,1.0,2.0,3.0
/article/the-dup-is-tearing-itself-apart,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-dying-art-of-sports-commentary,4.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,6.0,4.0,1.0,9.0,4.0,7.0,5.0,5.0,7.0,8.0
/article/the-economic-cost-of-the-eu-s-vaccine-catastrophe,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-economic-illiteracy-of-anti-capitalists,2.0,,,1.0,1.0,,4.0,1.0,,1.0,,,2.0,,1.0,1.0,2.0,4.0,2.0,4.0,2.0
/article/the-ehrc-is-right-to-ditch-stonewall,1.0,,1.0,,,,,,,,,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0
/article/the-electoral-humiliation-of-macron-and-le-pen,4.0,4.0,,5.0,,,2.0,1.0,,,3.0,3.0,,1.0,1.0,3.0,3.0,1.0,,5.0,2.0
/article/the-emptiness-of-the-uk-india-trade-deal,,,,,,,,,,,1.0,,,,,,,1.0,,,
/article/the-enduring-appeal-of-friends,,,,,,,,,,,,,,,,1.0,,1.0,,,
/article/the-era-of-bibi-is-over,,,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,5.0
/article/the-eu-growing-culture-war-between-the-east-and-eest,5.0,4.0,,12.0,2.0,15.0,3.0,1.0,,2.0,2.0,,2.0,2.0,2.0,3.0,7.0,6.0,6.0,11.0,3.0
/article/the-eu-has-learnt-nothing-from-brexit,,2.0,,,,,,,,,,,,,,,1.0,,,,
/article/the-eu-is-overplaying-its-hand-on-northern-ireland,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-eu-needs-to-stop-playing-politics-with-law,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-eu-s-debt-bondage-expansion,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,
/article/the-eu-s-founder-should-be-a-saint-but-he-created-a-monster,4.0,4.0,,3.0,,,4.0,1.0,,,3.0,,,,1.0,4.0,7.0,2.0,1.0,6.0,2.0
/article/the-eu-s-lowering-of-food-safety-standards-must-end-talk-of-alignment,2.0,4.0,,3.0,,,1.0,1.0,,,1.0,,,,3.0,2.0,5.0,,2.0,3.0,2.0
/article/the-eu-will-regret-suing-astrazeneca,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-eurozone-s-covid-recession-has-arrived,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-evolution-of-england-from-ragbag-kingdoms-to-a-centralised-state,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-facts-about-race-and-education,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,
/article/the-false-narrative-of-white-vs-bame,,,,,,,,,,,,,,,,,,,,1.0,
/article/the-fatal-flaw-of-the-covid-travel-restrictions,,,,,,8.0,,,,,,,,,,,,,,,
/article/the-favourite-dishes-of-royals,,,,,,,,,,,,,,,475.0,845.0,839.0,737.0,806.0,865.0,893.0
/article/the-final-word-on-colin-the-caterpillar,,,,,,,,,,,,,,,2.0,,,,,,
/article/the-first-cambridge-spy-a-fine-madness-by-alan-judd-reviewed,,,,,,1.0,,,,,,,,,,,1.0,,,,
/article/the-foghorn-s-haunting-hoot-is-a-sad-loss,,,,1.0,,,,,,1.0,,,,,1.0,1.0,2.0,,,,
/article/the-foreign-aid-rebels-meet-the-new-awkward-squad,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-fossil-hunting-is-more-interesting-than-the-sex-ammonite-reviewed,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-fraudulent-business-of-recycling,,,,,,,,,,,,,,,,,,,1.0,,
/article/the-furlough-scheme-is-holding-back-the-jobs-market,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/the-fury-and-frustration-of-living-in-a-listed-building,,,,,,,,,,,,,,,,,,1.0,,1.0,
/article/the-future-looks-bleak-for-tory-free-marketeers,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-g7-s-calorie-busting-menu,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-g7-tax-deal-is-an-unworkable-mess,,,,,,,,,,,,,,,,,1.0,,,,
/article/the-gender-identity-issue-kathleen-stock-puts-her-head-above-the-parapet,,,,,,,,,,,,,1.0,,,,1.0,,,,
/article/the-genius-branding-of-the-oxford-vaccine,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,
/article/the-german-greens-are-floundering,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,
/article/the-german-takeover-of-the-eu-is-accelerating,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,
/article/the-good-friday-agreement-s-uneasy-anniversary,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-great-betrayal-of-ethel-rosenberg,1.0,,,3.0,1.0,16.0,,,,1.0,1.0,,1.0,1.0,,1.0,3.0,,2.0,,
/article/the-great-british-getaway-seven-secret-staycations-for-the-summer,,,,,,,1.0,,,,,,,,,,,,,,
/article/the-green-party-is-missing-a-trick,,,,,,1.0,,,,,,,,,,,,,,,
/article/the-green-party-s-gender-intolerance-problem,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,
/article/the-greens-could-learn-from-the-success-of-ukip,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-growing-extremism-of-france-s-green-party,6.0,6.0,2.0,5.0,1.0,1.0,4.0,1.0,,,3.0,1.0,,2.0,6.0,7.0,7.0,10.0,7.0,6.0,7.0
/article/the-hidden-cost-of-free-technology,,,,,2.0,,,,,,,,,,,2.0,,,,,
/article/the-hidden-costs-of-today-s-tax-deal,,,,,,1.0,,,,,,,,,,,1.0,,,,
/article/the-hidden-death-toll-of-lockdown,,,,,,,,,,,1.0,,,,,,,,,,
/article/the-high-and-low-life-of-john-craxton,,,,1.0,,1.0,,,,,,1.0,,,,,2.0,,1.0,,1.0
/article/the-home-life-of-shirley-jackson-queen-of-horror,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0
/article/the-hottest-new-balearic-hotels-to-try-this-summer,,,,1.0,,,,,,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,3.0
/article/the-house-mafia-the-scandal-of-new-builds,,,,,,,1.0,,,,,,1.0,,,,,,,,
/article/the-hypocrisy-of-matt-hancock,3.0,,,1.0,,2.0,,2.0,,2.0,,,2.0,1.0,1.0,,1.0,,1.0,5.0,6.0
/article/the-illiberal-attack-on-douglas-ross-over-gay-marriage,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-impact-of-lockdown-on-education,,,,,,,,,,,,,,,,,,1.0,,,
/article/the-importance-of-gossip-according-to-the-ancients,,,,,,1.0,,,,,,,,,1.0,,,,,,
/article/the-increasing-cruelty-of-the-north-korean-regime,,,,,,,,,1.0,,,,,,,1.0,1.0,,,2.0,
/article/the-infuriating-truth-about-harry-and-meghan,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/the-insanity-of-britain-s-housing-market,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,2.0,2.0
/article/the-islanders-who-met-their-god-prince-philip,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,
/article/the-jab-that-saved-countless-lives-300-years-ago,2.0,,,,,,,,,,,,,,,,,,,,
/article/the-jersey-fishing-fight-plays-into-macron-s-strategy,,,,,,,,,,,,,,,,,,1.0,,,
